V,price,err,ERR,sign
119.77314999999997,2766,-370.9727278685591,370.9727278685591,-1.0
114.36339199999999,2767,-157.87666205721098,157.87666205721098,-1.0
119.161,2767,-345.9726512132979,345.9726512132979,-1.0
117.04089599999999,2767,-262.8514251786205,262.8514251786205,-1.0
111.13550000000001,2767,-31.323275738649954,31.323275738649954,-1.0
109.004544,2768,53.22341600192112,53.22341600192112,1.0
120.46179199999999,2768,-395.97176533982156,395.97176533982156,-1.0
112.86266400000001,2768,-98.03881669463999,98.03881669463999,-1.0
115.51680000000002,2768,-202.0974092838601,202.0974092838601,-1.0
113.638707,2768,-128.46451544131878,128.46451544131878,-1.0
121.755564,2769,-445.69565192714845,445.69565192714845,-1.0
111.57168000000001,2770,-45.424236998950164,45.424236998950164,-1.0
119.547648,2770,-358.13165086796425,358.13165086796425,-1.0
122.78563499999998,2770,-485.08082379738016,485.08082379738016,-1.0
121.98458800000002,2770,-453.67481317177,453.67481317177,-1.0
117.46565999999997,2770,-276.5048084350042,276.5048084350042,-1.0
121.28007000000001,2770,-426.0533380349375,426.0533380349375,-1.0
118.18837499999998,2770,-304.8397188326321,304.8397188326321,-1.0
123.435552,2770,-510.5616010898052,510.5616010898052,-1.0
121.278896,2770,-426.00730995359527,426.00730995359527,-1.0
118.89177299999997,2771,-331.41728302303954,331.41728302303954,-1.0
120.638124,2771,-399.8850733799686,399.8850733799686,-1.0
117.701076,2771,-284.73457572386496,284.73457572386496,-1.0
130.060032,2771,-769.2823032073434,769.2823032073434,-1.0
121.55899799999999,2772,-434.98904559239645,434.98904559239645,-1.0
133.00190099999998,2772,-883.6218139640837,883.6218139640837,-1.0
97.640928,2772,502.74764222255817,502.74764222255817,1.0
94.45293,2772,627.7369363119519,627.7369363119519,1.0
117.99983999999999,2772,-295.4479775074674,295.4479775074674,-1.0
124.04339999999999,2773,-531.3930126633536,531.3930126633536,-1.0
114.678668,2773,-164.23743665096163,164.23743665096163,-1.0
194.63451,2774,-3298.0023423701896,3298.0023423701896,-1.0
98.59184,2774,467.46599410949966,467.46599410949966,1.0
116.71945600000001,2774,-243.24898355472624,243.24898355472624,-1.0
130.36842,2774,-778.373025480581,778.373025480581,-1.0
120.92304,2775,-407.05554767599233,407.05554767599233,-1.0
115.439858,2776,-191.08080567688512,191.08080567688512,-1.0
116.71945600000001,2776,-241.24898355472624,241.24898355472624,-1.0
115.51629,2776,-194.0774141207553,194.0774141207553,-1.0
89.64269999999999,2776,820.3277861517649,820.3277861517649,1.0
89.026552,2776,844.4846092032822,844.4846092032822,1.0
116.7595,2776,-242.81895671421853,242.81895671421853,-1.0
118.953234,2776,-328.826935414299,328.826935414299,-1.0
117.53584000000001,2776,-273.2562997029404,273.2562997029404,-1.0
116.928,2776,-249.42520177900906,249.42520177900906,-1.0
115.781526,2777,-203.4763103581722,203.4763103581722,-1.0
114.08607,2777,-137.0039196604289,137.0039196604289,-1.0
114.246096,2777,-143.2779313680735,143.2779313680735,-1.0
113.589036,2777,-117.51710417358436,117.51710417358436,-1.0
117.7522,2777,-280.7389536033447,280.7389536033447,-1.0
114.08607,2777,-137.0039196604289,137.0039196604289,-1.0
111.749268,2777,-45.38678802901495,45.38678802901495,-1.0
115.19205,2777,-180.36519513079793,180.36519513079793,-1.0
113.58693600000001,2777,-117.43477114903862,117.43477114903862,-1.0
113.004234,2777,-94.58923873512913,94.58923873512913,-1.0
113.261472,2777,-104.67456376763084,104.67456376763084,-1.0
116.04621599999999,2777,-213.85380000920713,213.85380000920713,-1.0
115.56864,2777,-195.1298588040895,195.1298588040895,-1.0
118.306632,2777,-302.476126682051,302.476126682051,-1.0
112.61376000000001,2777,-79.28023615098073,79.28023615098073,-1.0
113.19047200000001,2777,-101.89092341392143,101.89092341392143,-1.0
115.25690399999999,2777,-182.90787416600187,182.90787416600187,-1.0
113.49935999999998,2777,-114.00124878824181,114.00124878824181,-1.0
147.36347999999998,2777,-1441.6847836457018,1441.6847836457018,-1.0
122.74481999999999,2777,-476.4806226560181,476.4806226560181,-1.0
108.30455999999998,2777,89.66713021813894,89.66713021813894,1.0
86.422842,2778,948.5661898421326,948.5661898421326,1.0
120.66023999999999,2779,-392.7521577470475,392.7521577470475,-1.0
121.60047999999999,2779,-429.615397270602,429.615397270602,-1.0
113.47347000000002,2780,-109.9862002141931,109.9862002141931,-1.0
126.65294000000002,2780,-626.7031654608268,626.7031654608268,-1.0
115.01318399999998,2780,-170.35253857436464,170.35253857436464,-1.0
122.22729399999999,2780,-453.19039367441064,453.19039367441064,-1.0
112.787028,2780,-83.07341638769367,83.07341638769367,-1.0
160.123176,2781,-1937.944004584755,1937.944004584755,-1.0
124.78065600000001,2781,-552.2980204466626,552.2980204466626,-1.0
129.077312,2781,-720.7535842158227,720.7535842158227,-1.0
117.86860799999998,2782,-280.30286918495904,280.30286918495904,-1.0
88.32146399999999,2782,878.1284318753487,878.1284318753487,1.0
127.21698000000002,2782,-646.8170317299341,646.8170317299341,-1.0
110.963447,2782,-9.577731037567446,9.577731037567446,-1.0
109.283148,2782,56.300411253963375,56.300411253963375,1.0
120.22342200000001,2782,-372.6261829297687,372.6261829297687,-1.0
115.91999999999999,2782,-203.905349996759,203.905349996759,-1.0
116.72124600000001,2782,-235.31916265660084,235.31916265660084,-1.0
114.44972800000001,2782,-146.26156872732327,146.26156872732327,-1.0
137.47446000000002,2782,-1048.973866312664,1048.973866312664,-1.0
123.83279999999999,2782,-514.1361864874193,514.1361864874193,-1.0
85.46689199999999,2783,991.0453588016985,991.0453588016985,1.0
117.37332000000002,2784,-258.88450772709666,258.88450772709666,-1.0
129.87,2784,-748.8318701975372,748.8318701975372,-1.0
116.26149400000001,2787,-212.29403279887038,212.29403279887038,-1.0
83.68647000000001,2787,1064.8489436725868,1064.8489436725868,1.0
104.84727000000001,2787,235.21434090092907,235.21434090092907,1.0
115.25690399999999,2788,-171.90787416600187,171.90787416600187,-1.0
137.74044,2788,-1053.4019319644917,1053.4019319644917,-1.0
124.30899000000001,2788,-526.8057878963386,526.8057878963386,-1.0
114.686016,2788,-149.52552382446947,149.52552382446947,-1.0
124.75867199999999,2788,-544.4361112982674,544.4361112982674,-1.0
114.52832500000001,2788,-143.34305859888036,143.34305859888036,-1.0
157.415427,2788,-1824.783449878867,1824.783449878867,-1.0
154.245426,2788,-1700.4997498098364,1700.4997498098364,-1.0
124.708164,2789,-541.4558844393218,541.4558844393218,-1.0
124.6752,2789,-540.1634911911574,540.1634911911574,-1.0
125.889984,2789,-587.7905582818798,587.7905582818798,-1.0
123.11977200000001,2789,-479.1810665701646,479.1810665701646,-1.0
171.209445,2789,-2364.5945082535545,2364.5945082535545,-1.0
132.396093,2789,-842.8703830429527,842.8703830429527,-1.0
116.1017,2789,-204.02911693012675,204.02911693012675,-1.0
90.10848000000001,2789,815.0663213073826,815.0663213073826,1.0
129.51338400000003,2789,-729.8503112062895,729.8503112062895,-1.0
100.20618400000001,2789,419.1736968817572,419.1736968817572,1.0
103.24331999999998,2789,300.0991288633704,300.0991288633704,1.0
125.23812,2789,-562.2334465138397,562.2334465138397,-1.0
167.99712599999998,2789,-2238.6516801213074,2238.6516801213074,-1.0
105.414012,2790,215.9945394735728,215.9945394735728,1.0
125.09639999999999,2790,-555.6771435430251,555.6771435430251,-1.0
136.94296,2790,-1020.1357698620027,1020.1357698620027,-1.0
114.59450799999999,2790,-143.9378426767612,143.9378426767612,-1.0
115.09106100000001,2790,-163.405799980364,163.405799980364,-1.0
143.29449,2791,-1268.1551390986228,1268.1551390986228,-1.0
118.774376,2791,-306.8145925074846,306.8145925074846,-1.0
118.206748,2792,-283.56005438500915,283.56005438500915,-1.0
116.0235,2792,-197.9631919208291,197.9631919208291,-1.0
116.17548799999999,2792,-203.92206417547231,203.92206417547231,-1.0
113.88309500000001,2792,-114.04604077600243,114.04604077600243,-1.0
116.32249999999999,2792,-209.6858463681433,209.6858463681433,-1.0
121.560426,2792,-415.0450320490886,415.0450320490886,-1.0
115.53971999999999,2792,-178.99601543747895,178.99601543747895,-1.0
132.27161999999998,2793,-833.9902694408761,833.9902694408761,-1.0
114.97327800000001,2793,-155.7879758707718,155.7879758707718,-1.0
114.42255999999999,2793,-134.19641462690515,134.19641462690515,-1.0
125.23703700000002,2793,-558.1909861968957,558.1909861968957,-1.0
118.60991999999999,2793,-298.36689732424793,298.36689732424793,-1.0
128.83327200000002,2794,-698.1857026394941,698.1857026394941,-1.0
119.364126,2795,-325.9364502342519,325.9364502342519,-1.0
126.06266400000001,2795,-588.5606852717206,588.5606852717206,-1.0
131.25350400000002,2795,-792.0738077175279,792.0738077175279,-1.0
114.258144,2795,-125.75028769175651,125.75028769175651,-1.0
115.41709800000001,2795,-171.18847251561192,171.18847251561192,-1.0
117.3744,2795,-247.9268504254337,247.9268504254337,-1.0
135.02489699999998,2795,-939.9358041189294,939.9358041189294,-1.0
115.90071000000002,2795,-190.14906235699846,190.14906235699846,-1.0
165.82176500000003,2795,-2147.364036973604,2147.364036973604,-1.0
118.85184000000001,2796,-304.85166175198856,304.85166175198856,-1.0
130.659804,2797,-766.7970854922082,766.7970854922082,-1.0
135.88909,2797,-971.817529586448,971.817529586448,-1.0
115.581249,2797,-175.62420980718662,175.62420980718662,-1.0
115.97520000000002,2797,-191.0695323562636,191.0695323562636,-1.0
114.96531200000001,2797,-151.47565926432662,151.47565926432662,-1.0
94.56339,2797,648.4062192208135,648.4062192208135,1.0
83.748864,2797,1072.4027118947088,1072.4027118947088,1.0
116.7595,2797,-221.81895671421853,221.81895671421853,-1.0
120.01484599999999,2797,-349.4487101070149,349.4487101070149,-1.0
121.054836,2797,-390.2227682965208,390.2227682965208,-1.0
117.91975999999998,2797,-267.30834483809986,267.30834483809986,-1.0
133.00190099999998,2797,-858.6218139640837,858.6218139640837,-1.0
154.666435,2797,-1708.0059137770913,1708.0059137770913,-1.0
128.170368,2797,-669.1957543995518,669.1957543995518,-1.0
125.58395400000002,2798,-566.7922842333469,566.7922842333469,-1.0
139.661875,2799,-1117.7341010212645,1117.7341010212645,-1.0
134.413356,2799,-911.9596040407864,911.9596040407864,-1.0
126.06266400000001,2799,-584.5606852717206,584.5606852717206,-1.0
99.32012999999999,2800,464.91250913480326,464.91250913480326,1.0
140.562383,2800,-1152.0395997204018,1152.0395997204018,-1.0
110.93599999999999,2800,9.498361593253776,9.498361593253776,1.0
146.06858,2800,-1367.9166724623337,1367.9166724623337,-1.0
136.936192,2800,-1009.8704222857509,1009.8704222857509,-1.0
136.891854,2800,-1008.132097694162,1008.132097694162,-1.0
133.96305999999998,2800,-893.3052080307266,893.3052080307266,-1.0
117.045488,2800,-230.03146005896224,230.03146005896224,-1.0
129.27208000000002,2800,-709.389697799083,709.389697799083,-1.0
100.321965,2800,425.63436358889976,425.63436358889976,1.0
118.20052,2800,-275.31587815792545,275.31587815792545,-1.0
158.426996,2801,-1851.4432285966432,1851.4432285966432,-1.0
120.60288,2801,-368.50328999086787,368.50328999086787,-1.0
117.86688,2801,-261.23512086761866,261.23512086761866,-1.0
126.88065199999998,2801,-614.6308881682066,614.6308881682066,-1.0
114.08607,2801,-113.00391966042889,113.00391966042889,-1.0
117.7522,2801,-256.7389536033447,256.7389536033447,-1.0
113.589036,2801,-93.51710417358436,93.51710417358436,-1.0
114.246096,2801,-119.2779313680735,119.2779313680735,-1.0
165.6344,2801,-2134.0181669049707,2134.0181669049707,-1.0
162.75414,2801,-2021.0941110574095,2021.0941110574095,-1.0
143.45696400000003,2802,-1263.5251275891683,1263.5251275891683,-1.0
88.7922,2802,879.6726610930382,879.6726610930382,1.0
116.610021,2802,-210.95845282080654,210.95845282080654,-1.0
119.6316,2802,-329.4230899521149,329.4230899521149,-1.0
112.92372499999999,2803,-65.4327866050321,65.4327866050321,-1.0
121.638636,2803,-407.11134912040734,407.11134912040734,-1.0
115.242075,2803,-156.32648539409865,156.32648539409865,-1.0
122.11147999999999,2803,-425.6497665768816,425.6497665768816,-1.0
112.82185199999999,2803,-61.438733171883996,61.438733171883996,-1.0
115.05564000000001,2803,-149.01707709348057,149.01707709348057,-1.0
114.88112999999998,2803,-142.17520275367724,142.17520275367724,-1.0
114.00570000000002,2803,-107.85291719243332,107.85291719243332,-1.0
126.22360800000001,2803,-586.8706882729534,586.8706882729534,-1.0
116.327239,2803,-198.87164456020355,198.87164456020355,-1.0
130.59774000000002,2803,-758.3637917610445,758.3637917610445,-1.0
114.601416,2803,-131.20867912131644,131.20867912131644,-1.0
147.03727500000002,2803,-1402.895524468493,1402.895524468493,-1.0
114.51312,2804,-126.74692829496189,126.74692829496189,-1.0
116.700144,2804,-212.49183337851673,212.49183337851673,-1.0
129.66576,2804,-720.8243954673721,720.8243954673721,-1.0
116.06917200000001,2804,-187.75381758610683,187.75381758610683,-1.0
117.57528999999998,2804,-246.80298437834563,246.80298437834563,-1.0
116.679,2804,-211.6628574399415,211.6628574399415,-1.0
135.93177599999999,2804,-966.4910855320591,966.4910855320591,-1.0
112.34472,2804,-41.73219952052705,41.73219952052705,-1.0
118.568884,2804,-285.758031612208,285.758031612208,-1.0
119.13895999999998,2804,-308.10854651758245,308.10854651758245,-1.0
137.139552,2804,-1013.8433955580108,1013.8433955580108,-1.0
121.38867,2805,-395.3111315900492,395.3111315900492,-1.0
119.80827999999998,2805,-333.3500417506134,333.3500417506134,-1.0
120.01484599999999,2805,-341.4487101070149,341.4487101070149,-1.0
91.62799199999999,2805,771.492026643346,771.492026643346,1.0
117.33449999999999,2805,-236.36252295905297,236.36252295905297,-1.0
117.45762,2805,-241.18959056959966,241.18959056959966,-1.0
118.13145,2805,-267.6079057743941,267.6079057743941,-1.0
131.80406399999998,2805,-803.6591743814502,803.6591743814502,-1.0
129.10055400000002,2806,-696.6648147665405,696.6648147665405,-1.0
122.8734,2806,-452.5217561303857,452.5217561303857,-1.0
115.89978399999998,2806,-179.11275741379222,179.11275741379222,-1.0
114.608208,2807,-127.47496764642119,127.47496764642119,-1.0
121.28512,2807,-389.25132935587,389.25132935587,-1.0
147.609216,2807,-1421.3191589409034,1421.3191589409034,-1.0
128.35929000000002,2808,-665.6026685249558,665.6026685249558,-1.0
113.359488,2808,-77.51739887902886,77.51739887902886,-1.0
152.68360800000002,2808,-1619.2667975570093,1619.2667975570093,-1.0
121.09678,2808,-380.867233240127,380.867233240127,-1.0
96.94179,2808,566.1581879917435,566.1581879917435,1.0
118.11198,2808,-263.844561018243,263.844561018243,-1.0
124.308405,2809,-505.78285226807157,505.78285226807157,-1.0
134.319075,2809,-898.2632040944741,898.2632040944741,-1.0
119.56815999999999,2809,-319.9358484867712,319.9358484867712,-1.0
194.078394,2809,-3241.1991460470363,3241.1991460470363,-1.0
112.3185,2810,-34.7042128997623,34.7042128997623,-1.0
117.26486399999999,2810,-228.63235986509562,228.63235986509562,-1.0
122.35859999999998,2810,-428.33840325587835,428.33840325587835,-1.0
109.679427,2810,68.76381666624684,68.76381666624684,1.0
127.78912799999999,2810,-641.2487818861941,641.2487818861941,-1.0
119.92780799999998,2811,-332.03628068298394,332.03628068298394,-1.0
134.85199,2811,-917.1567773211987,917.1567773211987,-1.0
149.45189799999997,2811,-1489.5637219585806,1489.5637219585806,-1.0
157.30426799999998,2811,-1797.4253276524141,1797.4253276524141,-1.0
110.89424399999999,2812,23.13545577085324,23.13545577085324,1.0
116.049375,2812,-178.97765240184663,178.97765240184663,-1.0
106.25895000000001,2812,204.8677294287404,204.8677294287404,1.0
111.80110300000001,2812,-12.41904151823428,12.41904151823428,-1.0
51.776634,554,82.91242493835898,82.91242493835898,1.0
52.204124,554,66.15216557487292,66.15216557487292,1.0
51.70584,554,85.68798881442308,85.68798881442308,1.0
51.104867999999996,554,109.24981854188582,109.24981854188582,1.0
52.827504,554,41.7118032692988,41.7118032692988,1.0
53.34497999999999,554,21.423534597799517,21.423534597799517,1.0
48.443538,554,213.59046054947976,213.59046054947976,1.0
50.993712,554,113.60782314973062,113.60782314973062,1.0
48.634496000000006,554,206.10372259646874,206.10372259646874,1.0
49.64259299999999,554,166.5800678126095,166.5800678126095,1.0
48.3084,554,218.88870829764414,218.88870829764414,1.0
48.11179799999999,554,226.59672605567403,226.59672605567403,1.0
48.359475,554,216.8862515220701,216.8862515220701,1.0
52.604271999999995,554,50.46388219098071,50.46388219098071,1.0
68.53292499999999,554,-574.0381075420432,574.0381075420432,-1.0
49.29618400000001,555,181.16144909835998,181.16144909835998,1.0
46.9455,555,273.3228412282274,273.3228412282274,1.0
50.362559999999995,555,139.3528960585311,139.3528960585311,1.0
55.51739999999999,555,-62.74880310933804,62.74880310933804,-1.0
57.056450000000005,555,-123.08910855127488,123.08910855127488,-1.0
56.293887999999995,555,-93.19194861598089,93.19194861598089,-1.0
57.078,555,-123.9340022079291,123.9340022079291,-1.0
49.552932,555,171.09533510491906,171.09533510491906,1.0
48.471984,555,213.4752009226961,213.4752009226961,1.0
57.850896,555,-154.2363190363949,154.2363190363949,-1.0
71.63000000000001,555,-694.4626561119953,694.4626561119953,-1.0
52.15158,556,70.2122162614271,70.2122162614271,1.0
58.508796000000004,556,-179.0300794407026,179.0300794407026,-1.0
48.954640000000005,556,195.5520922105793,195.5520922105793,1.0
42.464016,556,450.02480893112806,450.02480893112806,1.0
114.20323199999999,2812,-106.59739671847501,106.59739671847501,-1.0
111.82235600000001,2812,-13.252290932845881,13.252290932845881,-1.0
115.866608,2812,-171.812052450769,171.812052450769,-1.0
164.946432,2812,-2096.0455544139677,2096.0455544139677,-1.0
120.646048,2812,-359.19574332592356,359.19574332592356,-1.0
83.68647000000001,2812,1089.8489436725868,1089.8489436725868,1.0
149.39379000000002,2813,-1485.285527963184,1485.285527963184,-1.0
135.30300000000003,2813,-932.839166559605,932.839166559605,-1.0
143.69355,2813,-1261.8007661345596,1261.8007661345596,-1.0
123.58915799999998,2814,-472.5839089795513,472.5839089795513,-1.0
124.52076,2814,-509.1084853288053,509.1084853288053,-1.0
121.964766,2814,-408.8976678324566,408.8976678324566,-1.0
89.025583,2815,883.5226000131797,883.5226000131797,1.0
124.381157,2815,-502.63518188797434,502.63518188797434,-1.0
120.430842,2815,-347.75833338281745,347.75833338281745,-1.0
116.592175,2815,-197.25877893697134,197.25877893697134,-1.0
115.56864,2815,-157.1298588040895,157.1298588040895,-1.0
117.44551800000002,2815,-230.71511711100038,230.71511711100038,-1.0
116.50553199999999,2815,-193.86183596279488,193.86183596279488,-1.0
144.689408,2815,-1298.8445762101219,1298.8445762101219,-1.0
159.08124800000002,2815,-1863.0939647754549,1863.0939647754549,-1.0
146.63924799999998,2815,-1375.2903974393903,1375.2903974393903,-1.0
123.04897600000001,2815,-450.405424281696,450.405424281696,-1.0
158.878475,2815,-1855.1440055438652,1855.1440055438652,-1.0
167.7455,2815,-2202.786380295356,2202.786380295356,-1.0
127.99878000000002,2816,-643.4684405824769,643.4684405824769,-1.0
101.52825599999998,2816,394.3402747731643,394.3402747731643,1.0
114.27682200000001,2816,-105.48258113579368,105.48258113579368,-1.0
127.563072,2816,-626.3859846495993,626.3859846495993,-1.0
145.37908000000002,2816,-1324.883996069615,1324.883996069615,-1.0
136.2624,2816,-967.4535969166386,967.4535969166386,-1.0
116.91148200000002,2817,-207.77759373164963,207.77759373164963,-1.0
121.42352799999998,2817,-384.67778138511267,384.67778138511267,-1.0
113.005296,2817,-54.63087572182803,54.63087572182803,-1.0
113.48420500000002,2817,-73.40707879443335,73.40707879443335,-1.0
102.243648,2817,367.2924713939901,367.2924713939901,1.0
118.206748,2817,-258.56005438500915,258.56005438500915,-1.0
116.0235,2817,-172.9631919208291,172.9631919208291,-1.0
116.17548799999999,2817,-178.92206417547231,178.92206417547231,-1.0
116.70921299999999,2817,-199.84739442594991,199.84739442594991,-1.0
148.18496,2817,-1433.8918946001486,1433.8918946001486,-1.0
108.58399999999999,2817,118.71134908517024,118.71134908517024,1.0
112.167616,2818,-20.788624292309123,20.788624292309123,-1.0
112.93715400000002,2818,-50.95928669390605,50.95928669390605,-1.0
111.80735999999999,2818,-6.664354725179237,6.664354725179237,-1.0
161.474661,2818,-1953.9305987176267,1953.9305987176267,-1.0
147.555816,2818,-1408.2255477452964,1408.2255477452964,-1.0
134.02560000000003,2818,-877.7571639141229,877.7571639141229,-1.0
112.40420400000001,2818,-30.06434125010628,30.06434125010628,-1.0
120.59355000000001,2818,-351.1374961246697,351.1374961246697,-1.0
112.3206,2818,-26.78654592430894,26.78654592430894,-1.0
113.72495999999998,2818,-81.84616799664991,81.84616799664991,-1.0
158.307264,2818,-1829.7489915990318,1829.7489915990318,-1.0
115.64707199999998,2819,-156.20487965228813,156.20487965228813,-1.0
118.362318,2819,-262.6593632558074,262.6593632558074,-1.0
115.05888,2819,-133.14410518849445,133.14410518849445,-1.0
136.04734499999998,2819,-956.0221071100582,956.0221071100582,-1.0
114.97327800000001,2820,-128.7879758707718,128.7879758707718,-1.0
120.35116,2821,-338.6343047819114,338.6343047819114,-1.0
117.039834,2821,-208.8097881919216,208.8097881919216,-1.0
87.23624000000001,2821,959.6759434135824,959.6759434135824,1.0
119.21183999999998,2821,-293.96589453136266,293.96589453136266,-1.0
118.35252,2821,-260.2752208869956,260.2752208869956,-1.0
121.55831999999998,2821,-385.96246378732803,385.96246378732803,-1.0
116.67401599999998,2821,-194.4674537283504,194.4674537283504,-1.0
122.35968,2821,-417.3807459542172,417.3807459542172,-1.0
118.85184000000001,2821,-279.85166175198856,279.85166175198856,-1.0
114.058392,2822,-90.9187703969078,90.9187703969078,-1.0
118.89071999999999,2822,-280.3759988921606,280.3759988921606,-1.0
117.59616000000001,2822,-229.62121781752876,229.62121781752876,-1.0
117.74261999999999,2822,-235.36335818660382,235.36335818660382,-1.0
112.35384,2822,-24.089760084271347,24.089760084271347,-1.0
96.85332,2822,583.6267606972747,583.6267606972747,1.0
123.00970499999998,2822,-441.8657575164757,441.8657575164757,-1.0
118.9813,2822,-283.92729668426045,283.92729668426045,-1.0
115.581249,2822,-150.62420980718662,150.62420980718662,-1.0
115.97520000000002,2822,-166.0695323562636,166.0695323562636,-1.0
116.4582,2822,-185.00612800192494,185.00612800192494,-1.0
114.4572,2822,-106.55451746989866,106.55451746989866,-1.0
140.58583199999998,2822,-1130.9589459549657,1130.9589459549657,-1.0
120.25657600000001,2822,-333.9260253563448,333.9260253563448,-1.0
114.23786399999999,2822,-97.95518591185146,97.95518591185146,-1.0
115.05421600000001,2822,-129.9612474615974,129.9612474615974,-1.0
116.19164400000001,2822,-174.5554795776502,174.5554795776502,-1.0
112.79191400000002,2822,-41.26497789147152,41.26497789147152,-1.0
110.269458,2822,57.63094199667057,57.63094199667057,1.0
113.232249,2822,-58.528840921765095,58.528840921765095,-1.0
112.41401599999999,2822,-26.449032505747255,26.449032505747255,-1.0
115.78423999999998,2822,-158.5827159908472,158.5827159908472,-1.0
115.5704,2822,-150.19886171989992,150.19886171989992,-1.0
127.57806000000002,2823,-619.973607207648,619.973607207648,-1.0
144.504942,2823,-1283.612364921566,1283.612364921566,-1.0
114.40784400000001,2823,-103.61945615584727,103.61945615584727,-1.0
